filepath,processed_filepath,split,label,class_index,width,height,mode,image_format,file_size_bytes,raw_sha256,processed_sha256,status,note
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1054.jpg,data/processed/val/smokefire/smokefire_val_1054.jpg,val,smokefire,3,250,250,RGB,JPEG,5373,4beff839609bba081f5232dc63b29214909c5296c418ae9fef55d19635dca260,9863eb66251ed0109cfc9155cfe9df5197484b63ad9e4723c4f5d8b5d24fcfdc,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1055.jpg,data/processed/val/smokefire/smokefire_val_1055.jpg,val,smokefire,3,250,250,RGB,JPEG,4645,aba0fa9e32781c32f49ba9e42367cacf3aa6c13304a2007a95765bccde77383f,4e5c91e1476fee857b6764c74b376f339b9c7537876b2b3788e44153f23ecd57,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1056.jpg,data/processed/val/smokefire/smokefire_val_1056.jpg,val,smokefire,3,250,250,RGB,JPEG,6960,bf673236da91aaac67b3de8a906cb50c560cd277e642935f5743a6ce29bd3d8a,98f1d77fe598505cfcb5081573ebed15b10bc15bdd484e17a5f66d237e9a7769,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1057.jpg,data/processed/val/smokefire/smokefire_val_1057.jpg,val,smokefire,3,250,250,RGB,JPEG,12104,591b056960ca1d1e9497968b8e07f93602b62a2047bf5b3eea7d8a97ff99132f,b7c53e733906eedf9d8413c6f04eee5c42bc4a235c2f8ca3470e2ea27885b141,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1058.jpg,data/processed/val/smokefire/smokefire_val_1058.jpg,val,smokefire,3,250,250,RGB,JPEG,8952,1280f81af9c71b41ac4271ea780d6084018e3406d449ed8319b6799fbb46c894,a4fce941852d9beeb1685634414f5481f0927621b1f7f0e2ffcf8387c230efa0,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1059.jpg,data/processed/val/smokefire/smokefire_val_1059.jpg,val,smokefire,3,1024,538,RGB,JPEG,37742,45ae62f8a7e6417986ba86b705e5a14d65a2002642f03287c80ae92babb1a485,c9a60f20e6fbcc0d6de7dd93733b964fb3686684a0ead3ece9392b8381ff5dea,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1060.jpg,data/processed/val/smokefire/smokefire_val_1060.jpg,val,smokefire,3,250,250,RGB,JPEG,11989,3f06c2cec3334fc543d6ec7366c2d0a430fa9cfe31e0b6291d52243de40e86c4,ef3b2ecf725998f8e295dfec9f7d725df505a96f5d2d022cc3282a06e8151ca8,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1061.jpg,data/processed/val/smokefire/smokefire_val_1061.jpg,val,smokefire,3,250,250,RGB,JPEG,7264,057cb94938e2d1cd20034dd039f000a2df0d784dd0a1f5ea9d0486ec9352b4e5,a8656923524af41b74625024f549a5ee8d0c63eaae4dc91808519773c6bca6a6,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1062.jpg,data/processed/val/smokefire/smokefire_val_1062.jpg,val,smokefire,3,250,250,RGB,JPEG,10003,ace1a7a24648512e818ffcce7bab096ed8884b95ae4d5f790ec137142f0d0c46,212f0bc8d6e83b648f03c526f67726c4518f61ce6f0c5d76d2f22f7152a0365f,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1063.jpg,data/processed/val/smokefire/smokefire_val_1063.jpg,val,smokefire,3,250,250,RGB,JPEG,9564,033c849f4a8d241ad4daf64684ec5d700a3041c87bf49b9aba90dc57dff6182d,d3292322abd5b8b817ce2eb9259c4ccb442603cd296042f7046ff4ea61068b6f,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1064.jpg,data/processed/val/smokefire/smokefire_val_1064.jpg,val,smokefire,3,250,250,RGB,JPEG,7757,6170cea8b6053bf4b4a5354501589e261dd223ca40d24b567709e4d7984bc7bc,881665f7411e1d0cb011cd7a1c5f8f834f72a962b8128f34154447e0e5649aca,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1065.jpg,data/processed/val/smokefire/smokefire_val_1065.jpg,val,smokefire,3,250,250,RGB,JPEG,10738,e056c25523700e5063e147961c47d4c27d89177b0fb8ac441b834aba3918f3a3,73eb29f585e82955a5c4648d92603074665aa6918c9e08f950e58cf3c9ba5df2,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1066.jpg,data/processed/val/smokefire/smokefire_val_1066.jpg,val,smokefire,3,250,250,RGB,JPEG,11623,db4d369fdb90028c3036cbdf3bc68fd2bb346cb0fce5a38690dc7a6198cdf058,750b34231fa0041ad2faa0404d8712c104614f1cd0d744d5c124723f069c45da,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1067.jpg,data/processed/val/smokefire/smokefire_val_1067.jpg,val,smokefire,3,250,250,RGB,JPEG,11732,db7038e9cec8c717a47bd22584934c718cda1bad8d4e2c92c0113020d7a80961,188611dda917b027dd86d99f0f06d9e2c6d513a93266f9e2e18c98688573227a,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1068.jpg,data/processed/val/smokefire/smokefire_val_1068.jpg,val,smokefire,3,250,250,RGB,JPEG,6531,4d064a669820433e121af34582f413c79c0509209a443f0e1183e99ac329df86,0e384431b0afc47b1a7ce2cebd17bd992ff7f73d920855256553cbc3210fa1bc,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1069.jpg,data/processed/val/smokefire/smokefire_val_1069.jpg,val,smokefire,3,250,250,RGB,JPEG,6258,c80fea842918bcb1acb5ab8f20218fce015616c08a95641644c6a30a83172208,ab12069998f5d7a8ffed04bb5e901ae1bde613133fed47d77666ad31f8b0b881,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1070.jpg,data/processed/val/smokefire/smokefire_val_1070.jpg,val,smokefire,3,250,250,RGB,JPEG,6743,dbefa001eb8f7846775a864ae4fd2c43192deb80a609098d3c7b192a9d438e60,c79b9f75f1b0972c43ce394ca5771bb05a5c1390ca997cd674c83b40e1942b6f,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1071.jpg,data/processed/val/smokefire/smokefire_val_1071.jpg,val,smokefire,3,250,250,RGB,JPEG,8456,9a5f7802ce7594758861bf493b5680e3f6019c9ed4fc6f6733b586f18c321cd7,49c0d6a85c34f33ef0ae57913efff39a11b1a33b5dc517d42eddfa1486d3cfeb,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1072.jpg,data/processed/val/smokefire/smokefire_val_1072.jpg,val,smokefire,3,250,250,RGB,JPEG,9327,0f07f88197b8725a54df0b0e3cb84659e5bba6dcdb82e5e74b120c7b9229a10d,fecdb7beafd912ab50011607f2a91f7641c5306c856f886ef7b75854895f08d8,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1073.jpg,data/processed/val/smokefire/smokefire_val_1073.jpg,val,smokefire,3,250,250,RGB,JPEG,10697,e2f3436b0e804461a3ba92362a870e415da1d6db02ceb4dfab41e986d0b5426b,62db5b8147b538b353038e10340df46376eb2ac228dbb44fb8d9c33f5f565b34,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1074.jpg,data/processed/val/smokefire/smokefire_val_1074.jpg,val,smokefire,3,250,250,RGB,JPEG,6261,a7e23a8d436daacea65bb6360eccdabb447c6f2a8cc3ca0150100a8496c568a2,b4dfe4fda645b0c0941c84b83984ebee1d697723e9f2dd9927fab3898a1073ad,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1075.jpg,data/processed/val/smokefire/smokefire_val_1075.jpg,val,smokefire,3,250,250,RGB,JPEG,9065,93ece4e7832c1f41e49b063af742cbbb3be35cdeecd7cdd22d87c39a0bdd1e50,7075d8970ccf50d3ab9525b28db48d95bc071a77cd6a3b026c80b064271c6bf8,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1076.jpg,data/processed/val/smokefire/smokefire_val_1076.jpg,val,smokefire,3,250,250,RGB,JPEG,11230,bf65bf0544855a4df9d3009bcd57a768afbcdfba82138134630eb95ba7297654,af75ac629c12412775f32d083a563df4f56b7eaf425b92ab3ae48eca8733ac15,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1077.jpg,data/processed/val/smokefire/smokefire_val_1077.jpg,val,smokefire,3,250,250,RGB,JPEG,5549,1dc242267a198209e7c7fb7040ca4344f0914363245d60e185d2c815ef2dd84d,f4200e1769cd318432ca9206999fca5ff7cdf97978237bd2ffe5fe3161eed8a7,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1078.jpg,data/processed/val/smokefire/smokefire_val_1078.jpg,val,smokefire,3,250,250,RGB,JPEG,6365,9998f0e4ce8dd8dcb5aeeef2c3852349dca12aba4602792fed9fe0c266c4e7c4,65718aa67852044f793d35811dbf1b517a25eba04d307a661e06b60ec005caee,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1079.jpg,data/processed/val/smokefire/smokefire_val_1079.jpg,val,smokefire,3,250,250,RGB,JPEG,7253,bc800001166d80b20c0b7950d468a5b9dbad422e67355a01aeb229c4e4f38d64,4af5758307c5aaacd7e5a7f0d7e6a33beac592092cf2f31e32b530df71aa1ae9,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1080.jpg,data/processed/val/smokefire/smokefire_val_1080.jpg,val,smokefire,3,250,250,RGB,JPEG,8428,ea52a659466ace56d5992b2c9b8d232e4cc833e2daeab6073ce9895cfc602fb5,a6393b1c8b9297ba45751ef611c0c3319279f675009064cd007d41d5ccb968c4,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1081.jpg,data/processed/val/smokefire/smokefire_val_1081.jpg,val,smokefire,3,250,250,RGB,JPEG,10184,db06cd2b9ad86b1ac19235ec97c236e3506935af87ad4492d54099342c6b2cff,f6c889aa5d814912946ec0f3d7891cf684d527764b93cc9f00088c98ef7e2d4a,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1082.jpg,data/processed/val/smokefire/smokefire_val_1082.jpg,val,smokefire,3,250,250,RGB,JPEG,8448,abbd3a27f17981c11be2198c58c2ad5bc4d38be7ee37b346b021aa7aed1dfc73,774c3f76580341f9a7d2ee58787fc8422aed35d447f4187c8e0170825f5f2a97,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1083.jpg,data/processed/val/smokefire/smokefire_val_1083.jpg,val,smokefire,3,250,250,RGB,JPEG,6652,8dc522f69cd2f2211d803f36c80029fb709a50007c07eb03cc9befcf4eddc4a9,98a157f94fe4002918e569d7d7e3b19a8735e8c1f33c8c058d19fc82cf4df895,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1084.jpg,data/processed/val/smokefire/smokefire_val_1084.jpg,val,smokefire,3,250,250,RGB,JPEG,7385,a193b6ea3182a9c42f9e094c4b29e7ff79966757810656dcc342a39d0c8df60b,61969ebf8cd90b9e4675b62636b87c9dc34b5b8833a7f74078c6eca1bcd6f6f9,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1085.jpg,data/processed/val/smokefire/smokefire_val_1085.jpg,val,smokefire,3,250,250,RGB,JPEG,4911,d80210869e0b6a60cfaa5852c6407f63c8b7e09f7c0809341b77f639f87a45d1,10c0378789da986f8b8dbfec7e42c236d77722df986490ebaef329cf216cdab7,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1086.jpg,data/processed/val/smokefire/smokefire_val_1086.jpg,val,smokefire,3,250,250,RGB,JPEG,6396,9bf58203ca69cbf1e156ea71c8acd01032abd35f562994047d565027ff269ece,08448aa5ded6d01d3e98fc5ee3f5c2f3c49e9ace897585a137fad75165ab1fd0,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1087.jpg,data/processed/val/smokefire/smokefire_val_1087.jpg,val,smokefire,3,250,250,RGB,JPEG,7281,490e3841b746acd67f3e6e28d2f44882530c588aa4068fb20ae822e12d669b16,ab60226b104d72eb2bb932d0ca92e7345853e070c77dbc0de0cfc10ac3c66632,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1088.jpg,data/processed/val/smokefire/smokefire_val_1088.jpg,val,smokefire,3,1024,683,RGB,JPEG,49476,725fe3ac9b7ffe3e249f482882fd16af60ccdbd56ecfe4c4517119e1071dfabd,db728f35c0019e93c5fbe5e8609fcfddce05b290e02943117c47d7b3e1f78efe,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1089.jpg,data/processed/val/smokefire/smokefire_val_1089.jpg,val,smokefire,3,250,250,RGB,JPEG,6740,42275265c0b913253747bb7fcc2e888d44bebc47526a7b02de2bbe5faf244eee,e795be4949adc09ca13bcb37f968961a85de0baea36520fb135261fcc531c89a,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1090.jpg,data/processed/val/smokefire/smokefire_val_1090.jpg,val,smokefire,3,250,250,RGB,JPEG,9339,741c34515c25ff49755793add60cda30a9fc590e1700c6191b41902a4004a847,d9b9adad2b12e56b4ec4d466b1697603a332fba63efd33ad8264bb20e9156a97,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1091.jpg,data/processed/val/smokefire/smokefire_val_1091.jpg,val,smokefire,3,250,250,RGB,JPEG,6954,a147b65a715473b9a87956ad5bc04dadc4292ad6f0863ff81465e15e73e80d7c,a4ed990fc2dd31a37c08edeaf4d3bdcca3fbf1061fadf58b21c8c1e4e1148447,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1092.jpg,data/processed/val/smokefire/smokefire_val_1092.jpg,val,smokefire,3,250,250,RGB,JPEG,13468,b6dd03ac67bdb46d11b4269b8cb92961414907ae62d19d27817379b2da781751,2ea4e0fb834ec808b7adff48a6ee3f152c3ce7fdd8f73b2db1b8274de24a8b24,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1093.jpg,data/processed/val/smokefire/smokefire_val_1093.jpg,val,smokefire,3,250,250,RGB,JPEG,5290,fd38ac7e4c8b70915bf8c36a2e614f22f6482d478c34202ebebaebe11ab18c67,7c08ed6ba1cebca9ee407c3eceb20434fbfe56bf3f3dd151a37b9ea4efb4e043,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1094.jpg,data/processed/val/smokefire/smokefire_val_1094.jpg,val,smokefire,3,250,250,RGB,JPEG,8673,43b9c756b78a12ab1890973d827b58bb458c32a2f75d10dc4b51b97855bce682,227c7f95da1171f1ed973031a76fb844e6c9908bf69e2335c23f41fbc8922d13,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1095.jpg,data/processed/val/smokefire/smokefire_val_1095.jpg,val,smokefire,3,250,250,RGB,JPEG,6215,061560db6cab3bad48bda8ee9911d0fddaddbdf1b2e4831211cd8c28fb357c11,0fea3af22f40d91147b785b3f90a023cad4dbd8f3634f71333c9aedf123aeb0d,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1096.jpg,data/processed/val/smokefire/smokefire_val_1096.jpg,val,smokefire,3,250,250,RGB,JPEG,5805,953798a118ffd4ff36effed1d490ecd59fbafd09f3bf6e6bf16af87622fd5d1b,2eac09e965daa0e2c58ddad0558293661184ec8e177a9d162fdb9c7de1d5ee4c,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1097.jpg,data/processed/val/smokefire/smokefire_val_1097.jpg,val,smokefire,3,250,250,RGB,JPEG,8762,45dd463fbe15489d510ba5dde8d24507770368584b3281d9dfa06a1d80ad226b,4481ee03561444e9e93ed826f62521e326ff209adf00043f6b43d5d1723ddbde,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1098.jpg,data/processed/val/smokefire/smokefire_val_1098.jpg,val,smokefire,3,250,250,RGB,JPEG,11848,2072465dd5e220e9840089545dc0e8d8fbe4e3d05e2e58ca33f543de4e880d74,c328623273b708a153d481d115f17ac50b81830cf295801f6bf55c7babdf312e,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1099.jpg,data/processed/val/smokefire/smokefire_val_1099.jpg,val,smokefire,3,250,250,RGB,JPEG,9344,8dc122f9c04c8e6572144dfd62f6b481f2c66708102e21bd52caa139de9b152b,9937a1c534b3446d902a0813f0de3003f39d956d522f2c6c961f8f01102e27ec,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1100.jpg,data/processed/val/smokefire/smokefire_val_1100.jpg,val,smokefire,3,250,250,RGB,JPEG,15238,768bbe832872a4c22ef531af7ae426ad5ed6c52ee88638c9cee46b4011008433,c7b2f917f3a441107b3cdd024b7ee010b730e9bf7d6d932210203df2ab2b575b,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1101.jpg,data/processed/val/smokefire/smokefire_val_1101.jpg,val,smokefire,3,250,250,RGB,JPEG,5493,d94ed65ed838c3ef8ebf09a796ebfed3959d21058b3726308d60c27aad578b7e,2cea47c995f57e6a914465ec5b85ad58c4e054ca15e429f3b382bc0bf4d3cdf8,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1102.jpg,data/processed/val/smokefire/smokefire_val_1102.jpg,val,smokefire,3,250,250,RGB,JPEG,11495,fc659136d9e40fdc6b2055e25ba890d0068124fa948ef011c9f8b9b1198498e0,bd52f01bd677acc602b827957aaff525ece6483bb17761fba57fc5a53bbf934a,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1103.jpg,data/processed/val/smokefire/smokefire_val_1103.jpg,val,smokefire,3,250,250,RGB,JPEG,12263,35a309beef577b5b0b73d1d2a30f727238c39a78ef0931cf16334a9f2809f340,85f640dcc646c3fd192f4f60feb35e544455e0b0f0e26c82bf15bef0811b0974,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1104.jpg,data/processed/val/smokefire/smokefire_val_1104.jpg,val,smokefire,3,250,250,RGB,JPEG,8846,dbe3e4e3cb8808f7a42cb53d06bd65fd20e5e11a9a59f0aa0425f7ece7a3ffd0,01b039a7f57a9c7fcca1d42f99d6ffa6e2a5f97b7ce6911dba94115eddcd2972,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1105.jpg,data/processed/val/smokefire/smokefire_val_1105.jpg,val,smokefire,3,250,250,RGB,JPEG,13753,2c539271b849baaabb97140a0aafac8124705f0b20d7bf5feff29bb10909c21f,b6197f0e4b55d147578e51d160c82485ee7c8e9a55bb6849946292db5c86ea27,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1106.jpg,data/processed/val/smokefire/smokefire_val_1106.jpg,val,smokefire,3,250,250,RGB,JPEG,10379,d94dafbb6815a10f137a8b34dea1d771f8845ae3f29e4dca700a1a3cdc3e9c43,a5b69c22f08d008051b8488dc62af34baea3eadc449638dd5f5515cd76248de7,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1107.jpg,data/processed/val/smokefire/smokefire_val_1107.jpg,val,smokefire,3,250,250,RGB,JPEG,7087,6f10f3e5e0b5d9d21f4bd236f4fd62997c380c23ae519a78f35806e3c6bdfc68,266624f6801babe7729ab57e44824082cebace3155432e244a757172174087b6,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1108.jpg,data/processed/val/smokefire/smokefire_val_1108.jpg,val,smokefire,3,250,250,RGB,JPEG,7896,93cdade5ce75f36a4e72e15f281fe4250828bd64de37909520ffb6d04e21bc4c,38242faffb8e1ac1800ea552105c605060a3742f5a275a9a7611d6e09cb3ab72,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1109.jpg,data/processed/val/smokefire/smokefire_val_1109.jpg,val,smokefire,3,250,250,RGB,JPEG,6856,b3eafa4c3e930aa045c0edd91ab389c10ce755fc7a5005b0d8daf8589d26f66e,88d6e227936f5fb9614bf7af5c2e2e2330102f7c711013e93871127223b20ad8,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1110.jpg,data/processed/val/smokefire/smokefire_val_1110.jpg,val,smokefire,3,250,250,RGB,JPEG,6325,e300efcfa70e01a457de6ce182faf1ecaa9e813aa719b5e984977499680feb35,9fa44e77e0309c774eae7f29e9df496bb59cf3ee16bce380648be73742afb053,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1111.jpg,data/processed/val/smokefire/smokefire_val_1111.jpg,val,smokefire,3,250,250,RGB,JPEG,6788,1ec0a56f2aab467bc0151423199bbd3d24803c71399ae321c128b532d3e5429a,cb6541079dab373d5b45dfe0244d5a8926f62a949026345460c76b8d909f0500,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1112.jpg,data/processed/val/smokefire/smokefire_val_1112.jpg,val,smokefire,3,640,480,RGB,JPEG,28749,526a22f709f8d22b603873fda87ce9420ff6bd18d1c6c20c64ed969b72a3bbdd,3e1c170f2b9b4f975c1b744d16cad13050d44fbfea7988d8f5f3d07b223fc429,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1113.jpg,data/processed/val/smokefire/smokefire_val_1113.jpg,val,smokefire,3,250,250,RGB,JPEG,7402,9e0020b2e2019fbda80010e18a3a6433a3dbe2e1d72ffae56de1dc1ff5330063,0f304c13fbf85953323dfc1847cfe0b6c0d827775a82f2d95733fd331c5405bd,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1114.jpg,data/processed/val/smokefire/smokefire_val_1114.jpg,val,smokefire,3,1024,683,RGB,JPEG,54845,accc37d3654c6e0d885cfe730a80b089d317a9f5f294b3b9e393d0bc5c97f2c3,b968f74b82c86ce2614f57ba438e480151d86eee0261195ffbec5c6176e9f310,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1115.jpg,data/processed/val/smokefire/smokefire_val_1115.jpg,val,smokefire,3,250,250,RGB,JPEG,7065,72eaae9d0d1d0b53784d1cbfec0946272bd768723599e626c91e7d2d5b933475,11b60e4ea7bd694ed7cfd8bf65b5cfa2be8e49f888c2af6d6b0d3d31709c4608,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1116.jpg,data/processed/val/smokefire/smokefire_val_1116.jpg,val,smokefire,3,250,250,RGB,JPEG,5399,57d4228938489ce46a0d5d9de64eb5e59d24dd902b18bbf9ff6142bea9242d76,55a7b3ed5f4182f72ceeab05972c0dd3a24177256cabef76c032cf426e3196e5,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1117.jpg,data/processed/val/smokefire/smokefire_val_1117.jpg,val,smokefire,3,250,250,RGB,JPEG,5590,d3ba93419511b92fb0cdd1155ae16298ef445ad3c02279db629d6d8ba6965cab,07e001d6a64bf14c9a1accfcf71c0423d85108ec4c4ffababa14809f6016bd36,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1118.jpg,data/processed/val/smokefire/smokefire_val_1118.jpg,val,smokefire,3,250,250,RGB,JPEG,7905,d7f1f59da8c0c5d633bcde2fcd73608baead33985acb068e13d5b09af61e9258,a969cbfbedaa31abcee8241c1b588ef2a97d93a85498c385c89ce08be1844415,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1119.jpg,data/processed/val/smokefire/smokefire_val_1119.jpg,val,smokefire,3,250,250,RGB,JPEG,5047,2e7b33c8c7959d4b069a56553544bd095e2a0debb00994980563fd49dd7e83c8,1be88d2bb0ebbfeb592904018dae243da864c0e72cbbb236175ac01b3b61b2b9,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1120.jpg,data/processed/val/smokefire/smokefire_val_1120.jpg,val,smokefire,3,250,250,RGB,JPEG,10087,e821d29f6b1bc37f9632147f3fdd3c84126bef3b13cc6aecac7e0a5889a0ffcd,dd3686e086a1ecfba4800cb508512ccb4e3cb2ddc1b8408b89e71595bb5413a1,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1121.jpg,data/processed/val/smokefire/smokefire_val_1121.jpg,val,smokefire,3,250,250,RGB,JPEG,10642,60fb3fda083c8200def781f333c98a92ac2c9334b479b312e074333ea0b6bfdc,3ede99fb4c538ec394db67263884260f218c3dc4b019cf85384727044eb1f37d,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1122.jpg,data/processed/val/smokefire/smokefire_val_1122.jpg,val,smokefire,3,250,250,RGB,JPEG,13625,5ee0f70b5f9a1594144b9805d47c911655daac1a6cb974d8e33c8ad11135d776,607a819c110e46c01b429105800fcf4c96ed78a215f7ef1551500555a49aa336,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1123.jpg,data/processed/val/smokefire/smokefire_val_1123.jpg,val,smokefire,3,250,250,RGB,JPEG,6853,4d7082338b1430077988eedf911704a0599fbc28e0330a76741add4e151d4230,c78a346d9bd4aba689958830d9f92e8fd09a68a4f3308ed289891d638d18cc37,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/val/smokefire/smokefire_val_1124.jpg,data/processed/val/smokefire/smokefire_val_1124.jpg,val,smokefire,3,250,250,RGB,JPEG,9944,a75b3ce263d14d017b73a5c7e44ec09a95b5b9a32ffda1cd785651ec42d8ec13,de9cef7e79d4c799e2fe00dfddf816c46f56d2189e09b3abb081846b4c4c1d0e,ok,raw_size_not_target
